AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,"Q, Science and Data",Bloomberg,EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Gnang,"Gnang, DrG Koffi",No,Upper Level Undergraduate,Homewood Campus,20,"MWF 10:00AM - 10:50AM, Th 10:30AM - 11:20AM",EN.553.472,9,N,847478,Whiting School of Engineering,9/20,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Morning,Graph Theory,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Hodson, Olin",EN,4.00,26,02^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Sun,"Sun, Jingmin",No,Upper Level Undergraduate,Homewood Campus,18,"TTh 4:30PM - 5:45PM, F 10:00AM - 10:50AM",EN.553.481,3,N,847566,Whiting School of Engineering,3/18,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Numerical Analysis,0
EN Applied Mathematics & Statistics,"EQ, Science and Data",Krieger,EN,3.00,10,02^15:00:00,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Upper Level Undergraduate,Homewood Campus,35,TTh 3:00PM - 4:15PM,EN.553.488,24,N,847943,Whiting School of Engineering,24/35,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Computing for Applied Mathematics,0
EN Applied Mathematics & Statistics,"NQ, Science and Data",Latrobe,EN,3.00,5,01^15:00:00,EN Applied Mathematics & Statistics,,In-person,B. Brindle,"Brindle, Benjamin William",No,Upper Level Undergraduate,Homewood Campus,20,MW 3:00PM - 4:15PM,EN.553.492,2,N,847502,Whiting School of Engineering,2/20,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Mathematical Biology,0
EN Applied Mathematics & Statistics,"EQ, Science and Data","Ames, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Upper Level Undergraduate,Homewood Campus,15,"MW 3:00PM - 4:15PM, F 3:00PM - 3:50PM",EN.553.493,9,N,847500,Whiting School of Engineering,9/15,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Mathematical Image Analysis,0
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,L. Ruiz,"Ruiz, Luana Ianara",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847532,Whiting School of Engineering,4/5,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,N. Charon,"Charon, Nicolas",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847533,Whiting School of Engineering,5/5,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,Y. Xu,"Xu, Yanxun",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847534,Whiting School of Engineering,4/5,,,,03,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,E. Scheinerman,"Scheinerman, Ed",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847535,Whiting School of Engineering,5/5,,,,04,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,J. Spall,"Spall, James Charles",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847536,Whiting School of Engineering,5/5,,,,05,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,D. Naiman,"Naiman, Dan Q",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847537,Whiting School of Engineering,5/5,,,,06,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,B. Castello,"Castello, Beryl",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847538,Whiting School of Engineering,5/5,,,,07,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,A. Clark,"Clark, Antwan D.",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847539,Whiting School of Engineering,5/5,,,,08,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,F. Santosa,"Santosa, Fadil",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,3,Y,847540,Whiting School of Engineering,3/5,,,,09,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,Z. Lubberts,"Lubberts, Zachary",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847541,Whiting School of Engineering,5/5,,,,10,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847542,Whiting School of Engineering,5/5,,,,11,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,M. Micheli,"Micheli, Mario",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847543,Whiting School of Engineering,4/5,,,,12,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,D. Gnang,"Gnang, DrG Koffi",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847544,Whiting School of Engineering,5/5,,,,13,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,F. Torcaso,"Torcaso, Fred",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847545,Whiting School of Engineering,5/5,,,,14,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,T. Budavari,"Budavari, Tamas",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847546,Whiting School of Engineering,4/5,,,,15,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,M. Maggioni,"Maggioni, Mauro",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847547,Whiting School of Engineering,5/5,,,,16,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,B. Grimmer,"Grimmer, Ben",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847548,Whiting School of Engineering,5/5,,,,17,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,E. Fertig,"Fertig, Elana",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847549,Whiting School of Engineering,5/5,,,,18,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,B. Grimmer,"Grimmer, Ben",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847550,Whiting School of Engineering,5/5,,,,19,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,J. Wierman,"Wierman, John Charles",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847551,Whiting School of Engineering,4/5,,,,20,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,A. Athreya,"Athreya, Avanti P",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847552,Whiting School of Engineering,4/5,,,,21,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,T. Kunisky,"Kunisky, Tim",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,847553,Whiting School of Engineering,4/5,,,,22,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,S. Hong,"Hong, Su Ji",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847554,Whiting School of Engineering,5/5,,,,23,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,J. Tonelli Cueto,"Tonelli Cueto, Josue",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847555,Whiting School of Engineering,5/5,,,,24,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,S. Kushnarev,"Kushnarev, Sergey",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,5,Y,847556,Whiting School of Engineering,5/5,,,,25,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,C. Priebe,"Priebe, Carey",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,1,Y,873743,Whiting School of Engineering,1/5,,,,26,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,N. Loizou,"Loizou, Nicolas",No,Independent Academic Work,Homewood Campus,5,,EN.553.500,4,Y,874102,Whiting School of Engineering,4/5,,,,27,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Blended,S. Kushnarev,"Kushnarev, Sergey",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,4,Y,875295,Whiting School of Engineering,4/5,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Blended,Y. Xu,"Xu, Yanxun",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,5,Y,847568,Whiting School of Engineering,5/5,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Blended,J. Spall,"Spall, James Charles",No,Independent Academic Work,Homewood Campus,5,,EN.553.501,4,Y,879805,Whiting School of Engineering,4/5,,,,03,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Senior Thesis,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,D. Gnang,"Gnang, DrG Koffi",No,Independent Academic Work,Homewood Campus,5,,EN.553.502,5,Y,847558,Whiting School of Engineering,5/5,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Independent Study,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,5,,EN.553.502,5,Y,847559,Whiting School of Engineering,5/5,,,,03,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Independent Study,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,F. Torcaso,"Torcaso, Fred",No,Independent Academic Work,Homewood Campus,5,,EN.553.502,5,Y,847560,Whiting School of Engineering,5/5,,,,04,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Independent Study,N/A
EN Applied Mathematics & Statistics,"Q, Science and Data",,EN,3.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,Blended,L. Wetzelberger,"Wetzelberger, Lisa",No,Independent Academic Work,Homewood Campus,10,,EN.553.506,9,N,847577,Whiting School of Engineering,9/10,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Capstone Experience in Data Science,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 6.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,9,,EN.553.512,9,Y,847557,Whiting School of Engineering,9/9,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Group Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 2.00,0,99,EN Applied Mathematics & Statistics,,Blended,B. Wen,"Wen, Beatrix",No,Independent Academic Work,Homewood Campus,12,,EN.553.513,6,N,848019,Whiting School of Engineering,6/12,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Directed Reading in Applied Mathematics,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,A. Athreya,"Athreya, Avanti P",No,Independent Academic Work,Homewood Campus,5,,EN.553.552,5,N,847496,Whiting School of Engineering,5/5,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Internship,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Independent Academic Work,Homewood Campus,5,,EN.553.552,5,N,847497,Whiting School of Engineering,5/5,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Internship,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,5,,EN.553.552,5,N,847498,Whiting School of Engineering,5/5,,,,03,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Internship,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,A. Basu,"Basu, Amitabh",No,Independent Academic Work,Homewood Campus,5,,EN.553.552,5,N,847499,Whiting School of Engineering,5/5,,,,04,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Undergraduate Internship,N/A
EN Applied Mathematics & Statistics,EQ,"Croft Hall, Shaffer",EN,4.00,29,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Graduate,Homewood Campus,12,"MWF 9:00AM - 9:50AM, Th 4:30PM - 5:20PM",EN.553.600,2,N,847972,Whiting School of Engineering,2/12,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Mathematical Modeling and Consulting,0
EN Applied Mathematics & Statistics,Q,Ames,EN,4.00,17,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Kearsley,"Kearsley, Anthony José",No,Graduate,Homewood Campus,43,"M 4:30PM - 7:30PM, F 12:00PM - 12:50PM",EN.553.602,6,N,847562,Whiting School of Engineering,6/43,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Research and Design in Applied Mathematics: Data Mining,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,13,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",K. OHare,"OHare, Kaiying",No,Graduate,Homewood Campus,30,"MW 3:00PM - 4:15PM, Th 6:00PM - 6:50PM",EN.553.613,6,N,848008,Whiting School of Engineering,6/30,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Applied Statistics & Data Analysis I,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,3.00,5,01^15:00:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,25,MW 3:00PM - 4:15PM,EN.553.614,15,N,847508,Whiting School of Engineering,15/25,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Applied Statistics and Data Analysis II,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Remsen Hall",EN,4.00,29,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",F. Torcaso,"Torcaso, Fred",No,Graduate,Homewood Campus,30,"MWF 1:30PM - 2:20PM, Th 4:30PM - 5:20PM",EN.553.620,15,N,847509,Whiting School of Engineering,15/30,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Probability,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Hodson",EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",E. O'Reilly,"O'Reilly, Eliza",No,Graduate,Homewood Campus,8,"TTh 9:00AM - 10:15AM, F 1:30PM - 2:20PM",EN.553.626,1,N,847510,Whiting School of Engineering,1/8,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Introduction to Stochastic Processes,0
EN Applied Mathematics & Statistics,Q,"Bloomberg, Hodson",EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Graduate,Homewood Campus,20,"TTh 9:00AM - 10:15AM, F 9:00AM - 9:50AM",EN.553.627,9,N,847984,Whiting School of Engineering,9/20,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Morning,Stochastic Processes and Applications to Finance I,0
EN Applied Mathematics & Statistics,Q,Maryland,EN,4.00,26,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Miller,"Miller, John C",No,Graduate,Homewood Campus,24,"TTh 3:00PM - 4:15PM, F 11:00AM - 11:50AM",EN.553.628,21,N,847985,Whiting School of Engineering,21/24,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Stochastic Processes and Applications to Finance II,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,24,"MW 1:30PM - 2:45PM, T 9:00AM - 9:50AM",EN.553.630,15,N,847512,Whiting School of Engineering,15/24,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Mathematical Statistics,0
EN Applied Mathematics & Statistics,None,Croft Hall,EN,4.00,7,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Graduate,Homewood Campus,4,"MW 12:00PM - 1:15PM, T 6:00PM - 6:50PM",EN.553.631,0,N,870003,Whiting School of Engineering,0/4,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Honors Mathematical Statistics,0
EN Applied Mathematics & Statistics,EQ,Ames,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,40,MW 12:00PM - 1:15PM,EN.553.632,16,N,848009,Whiting School of Engineering,16/40,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Bayesian Statistics,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Krieger",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Nakade,"Nakade, Apurva",No,Graduate,Homewood Campus,15,"MW 1:30PM - 2:45PM, T 6:00PM - 6:50PM",EN.553.633,1,N,848041,Whiting School of Engineering,1/15,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Other,Monte Carlo Methods,0
EN Applied Mathematics & Statistics,Q,Gilman,EN,3.00,10,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,B. Wandelt,"Wandelt, Benjamin Dan",No,Graduate,Homewood Campus,24,TTh 4:30PM - 5:45PM,EN.553.635,17,N,848062,Whiting School of Engineering,17/24,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Bayesian Statistics for the Physical Sciences,0
EN Applied Mathematics & Statistics,EQ,Remsen Hall,EN,4.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Villar,"Villar, Soledad",No,Graduate,Homewood Campus,24,MW 4:30PM - 5:45PM,EN.553.636,7,N,847515,Whiting School of Engineering,7/24,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,Remsen Hall,EN,4.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Villar,"Villar, Soledad",No,Graduate,Homewood Campus,24,MW 4:30PM - 5:45PM,EN.553.636,9,N,847516,Whiting School of Engineering,9/24,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,Remsen Hall,EN,4.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Villar,"Villar, Soledad",No,Graduate,Homewood Campus,24,MW 4:30PM - 5:45PM,EN.553.636,17,N,847517,Whiting School of Engineering,17/24,,,,03,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,Remsen Hall,EN,4.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Villar,"Villar, Soledad",No,Graduate,Homewood Campus,24,MW 4:30PM - 5:45PM,EN.553.636,24,N,847518,Whiting School of Engineering,24/24,,,,04,,Canceled,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,3.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,30,MW 4:30PM - 5:45PM,EN.553.639,4,N,847521,Whiting School of Engineering,4/30,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Time Series Analysis,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,3.00,5,01^16:30:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Graduate,Homewood Campus,30,MW 4:30PM - 5:45PM,EN.553.639,5,N,847522,Whiting School of Engineering,5/30,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Time Series Analysis,0
EN Applied Mathematics & Statistics,None,Hodson,EN,3.00,10,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,H. Cao,"Cao, Haoyang",No,Graduate,Homewood Campus,24,TTh 4:30PM - 5:45PM,EN.553.640,3,N,847996,Whiting School of Engineering,3/24,,,,01,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Machine Learning in Finance,0
EN Applied Mathematics & Statistics,None,Hodson,EN,3.00,10,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,H. Cao,"Cao, Haoyang",No,Graduate,Homewood Campus,24,TTh 4:30PM - 5:45PM,EN.553.640,17,N,847997,Whiting School of Engineering,17/24,,,,02,,Closed,,Spring 2026,1/20/2026 12:00:00 AM,Spring 2026,Spring 2026,Afternoon,Machine Learning in Finance,0
