AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,EQ,"Maryland, Olin",EN,4.00,7,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","A. Nakade, J. Spall","Nakade, Apurva; Spall, James Charles",No,Graduate,Homewood Campus,4,"MW 4:30PM - 5:45PM, T 6:00PM - 6:50PM",EN.553.633,2,N,783080,Whiting School of Engineering,2/4,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Monte Carlo Methods,0
EN Applied Mathematics & Statistics,EQ,Maryland,EN,4.00,7,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Spall,"Spall, James Charles",No,Graduate,Homewood Campus,24,"MW 4:30PM - 5:45PM, T 6:00PM - 6:50PM",EN.553.633,7,N,783081,Whiting School of Engineering,7/24,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Monte Carlo Methods,0
EN Applied Mathematics & Statistics,EQ,Maryland,EN,4.00,7,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Spall,"Spall, James Charles",No,Graduate,Homewood Campus,25,"MW 4:30PM - 5:45PM, T 4:30PM - 5:20PM",EN.553.633,11,N,783082,Whiting School of Engineering,11/25,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Monte Carlo Methods,0
EN Applied Mathematics & Statistics,EQ,Gilman,EN,4.00,26,02^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Acharya,"Acharya, Subas",No,Graduate,Homewood Campus,18,"TTh 4:30PM - 5:45PM, F 1:30PM - 2:20PM",EN.553.634,11,N,799461,Whiting School of Engineering,11/18,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Elements of Statistical Learning,0
EN Applied Mathematics & Statistics,EQ,Hodson,EN,4.00,13,01^08:35:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,4,"MW 8:35AM - 9:50AM, Th 4:30PM - 5:20PM",EN.553.636,0,N,783085,Whiting School of Engineering,0/4,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Remsen Hall, Shaffer",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,36,"MW 12:00PM - 1:15PM, Th 9:00AM - 9:50AM",EN.553.636,2,N,783086,Whiting School of Engineering,2/36,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Ames, Remsen Hall",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,40,"MW 12:00PM - 1:15PM, Th 9:00AM - 9:50AM",EN.553.636,6,N,783087,Whiting School of Engineering,6/40,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Remsen Hall, Shaffer",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, Th 10:00AM - 10:50AM",EN.553.636,1,N,783088,Whiting School of Engineering,1/30,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Remsen Hall, Shaffer",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,35,"MW 12:00PM - 1:15PM, Th 4:30PM - 5:20PM",EN.553.636,0,N,783089,Whiting School of Engineering,0/35,,,,05,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Remsen Hall",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, Th 6:00PM - 6:50PM",EN.553.636,2,N,783090,Whiting School of Engineering,2/30,,,,06,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Remsen Hall",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, Th 6:00PM - 6:50PM",EN.553.636,2,N,783091,Whiting School of Engineering,2/30,,,,07,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Remsen Hall, Shaffer",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,24,"MW 12:00PM - 1:15PM, Th 4:30PM - 5:20PM",EN.553.636,11,N,783092,Whiting School of Engineering,11/24,,,,08,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Remsen Hall",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,20,"MW 12:00PM - 1:15PM, Th 9:00AM - 9:50AM",EN.553.636,14,N,811242,Whiting School of Engineering,14/20,,,,09,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Remsen Hall",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Graduate,Homewood Campus,20,"MW 12:00PM - 1:15PM, Th 1:30PM - 2:20PM",EN.553.636,20,N,811243,Whiting School of Engineering,20/20,,,,10,,Canceled,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Acharya,"Acharya, Subas",No,Graduate,Homewood Campus,7,"TTh 9:00AM - 10:15AM, F 9:00AM - 9:50AM",EN.553.642,7,N,783094,Whiting School of Engineering,7/7,,,,01,,Canceled,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Morning,Investment Science,0
EN Applied Mathematics & Statistics,EQ,"Gilman, Hodson",EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Miller,"Miller, John C",No,Graduate,Homewood Campus,35,"TTh 9:00AM - 10:15AM, F 1:30PM - 2:20PM",EN.553.642,5,N,783095,Whiting School of Engineering,5/35,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Investment Science,0
EN Applied Mathematics & Statistics,EQ,"Gilman, Hodson",EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",J. Miller,"Miller, John C",No,Graduate,Homewood Campus,35,"TTh 9:00AM - 10:15AM, F 1:30PM - 2:20PM",EN.553.642,20,N,783096,Whiting School of Engineering,20/35,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Investment Science,0
EN Applied Mathematics & Statistics,EQ,Maryland,EN,4.00,26,02^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Graduate,Homewood Campus,10,"TTh 12:00PM - 1:15PM, F 3:00PM - 3:50PM",EN.553.644,9,N,783097,Whiting School of Engineering,9/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Introduction to Financial Derivatives,N/A
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 3:00PM - 4:15PM, F 10:00AM - 10:50AM",EN.553.644,4,N,783098,Whiting School of Engineering,4/30,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Financial Derivatives,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Shaffer",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 3:00PM - 4:15PM, F 11:00AM - 11:50AM",EN.553.644,5,N,783099,Whiting School of Engineering,5/30,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Introduction to Financial Derivatives,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 9:00AM - 9:50AM",EN.553.646,9,N,783102,Whiting School of Engineering,9/30,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Risk Measurement/Management in Financial Markets,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,21,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Audley,"Audley, David",No,Graduate,Homewood Campus,30,"MW 12:00PM - 1:15PM, F 12:00PM - 12:50PM",EN.553.646,11,N,783103,Whiting School of Engineering,11/30,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Risk Measurement/Management in Financial Markets,0
EN Applied Mathematics & Statistics,EQ,"Ames, Hodson",EN,4.00,14,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Graduate,Homewood Campus,30,"TTh 3:00PM - 4:15PM, W 11:00AM - 11:50AM",EN.553.649,16,N,783106,Whiting School of Engineering,16/30,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Advanced Equity Derivatives,0
EN Applied Mathematics & Statistics,EQ,Ames,EN,4.00,29,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Graduate,Homewood Campus,39,"MWF 9:00AM - 9:50AM, Th 6:00PM - 6:50PM",EN.553.661,23,N,783107,Whiting School of Engineering,23/39,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Optimization in Finance,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,N. Loizou,"Loizou, Nicolas",No,Graduate,Homewood Campus,130,MW 12:00PM - 1:15PM,EN.553.662,92,N,783801,Whiting School of Engineering,92/130,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Optimization for Data Science,0
EN Applied Mathematics & Statistics,None,Shaffer,EN,4.00,26,02^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Basu,"Basu, Amitabh",No,Graduate,Homewood Campus,49,"TTh 3:00PM - 4:15PM, F 12:00PM - 12:50PM",EN.553.665,10,N,783065,Whiting School of Engineering,10/49,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Introduction to Convexity,0
EN Applied Mathematics & Statistics,None,"Bloomberg, Wyman Park",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Graduate,Homewood Campus,15,"MW 12:00PM - 1:15PM, Th 9:00AM - 9:50AM",EN.553.671,11,N,783108,Whiting School of Engineering,11/15,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Combinatorial Analysis,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Graduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.680,10,N,783791,Whiting School of Engineering,10/24,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Morning,Numerical Linear Algebra,0
EN Applied Mathematics & Statistics,None,Maryland,EN,3.00,10,02^15:00:00,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Graduate,Homewood Campus,4,TTh 3:00PM - 4:15PM,EN.553.688,3,N,783083,Whiting School of Engineering,3/4,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Computing for Applied Mathematics,N/A
EN Applied Mathematics & Statistics,None,Mergenthaler,EN,3.00,5,01^13:30:00,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Graduate,Homewood Campus,120,MW 1:30PM - 2:45PM,EN.553.688,50,N,783084,Whiting School of Engineering,50/120,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Computing for Applied Mathematics,0
EN Applied Mathematics & Statistics,None,Wyman Park,EN,3.00,8,04^18:00:00,EN Applied Mathematics & Statistics,,In-person,K. Wong,"Wong, Kaze",No,Graduate,Homewood Campus,25,Th 6:00PM - 8:30PM,EN.553.689,8,N,812986,Whiting School of Engineering,8/25,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Evening,Software Engineering for Data Science,0
EN Applied Mathematics & Statistics,EQ,"Latrobe, Shaffer",EN,4.00,29,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Y. Sukurdeep,"Sukurdeep, Yashil",No,Graduate,Homewood Campus,10,"MWF 1:30PM - 2:20PM, Th 12:00PM - 12:50PM",EN.553.691,2,N,783751,Whiting School of Engineering,2/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Dynamical Systems,N/A
EN Applied Mathematics & Statistics,None,"Croft Hall, Hodson",EN,4.00,7,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",H. Cao,"Cao, Haoyang",No,Graduate,Homewood Campus,30,"MW 4:30PM - 5:45PM, T 10:30AM - 11:20AM",EN.553.701,12,N,783093,Whiting School of Engineering,12/30,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Real Analysis: Preparation for the Ph.D. Introductory Examination,0
EN Applied Mathematics & Statistics,None,Hodson,EN,4.00,26,02^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",H. Lee,"Lee, Holden",No,Graduate,Homewood Campus,39,"TTh 12:00PM - 1:15PM, F 1:30PM - 2:20PM",EN.553.720,10,N,783124,Whiting School of Engineering,10/39,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Probability Theory I,0
EN Applied Mathematics & Statistics,None,"Bloomberg, Hodson",EN,4.00,21,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",C. Priebe,"Priebe, Carey",No,Graduate,Homewood Campus,39,"MW 4:30PM - 5:45PM, F 12:00PM - 12:50PM",EN.553.730,14,N,783126,Whiting School of Engineering,14/39,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Statistical Theory I,0
EN Applied Mathematics & Statistics,None,Krieger,EN,3.00,10,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,Y. Xu,"Xu, Yanxun",No,Graduate,Homewood Campus,25,TTh 4:30PM - 5:45PM,EN.553.733,10,N,792861,Whiting School of Engineering,10/25,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Nonparametric Bayesian Statistics,0
EN Applied Mathematics & Statistics,None,Maryland,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,L. Younes,"Younes, Laurent",No,Graduate,Homewood Campus,48,MW 12:00PM - 1:15PM,EN.553.740,10,N,783136,Whiting School of Engineering,10/48,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Machine Learning I,0
EN Applied Mathematics & Statistics,None,Wyman Park,EN,4.00,13,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",H. Geman,"Geman, Helyette esther",No,Graduate,Homewood Campus,25,"MW 4:30PM - 7:45PM, Th 6:00PM - 6:50PM",EN.553.749,0,N,783135,Whiting School of Engineering,0/25,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Advanced Financial Theory,0
EN Applied Mathematics & Statistics^EN Robotics,None,Ames,EN,3.00,10,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,M. Diaz Diaz,"Diaz Diaz, Mateo",No,Graduate,Homewood Campus,49,TTh 4:30PM - 5:45PM,EN.553.761,8,N,783128,Whiting School of Engineering,8/49,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Nonlinear Optimization I,0
EN Applied Mathematics & Statistics,EQ,Hodson,EN,3.00,1,01^18:00:00,EN Applied Mathematics & Statistics,,In-person,N. Loizou,"Loizou, Nicolas",No,Graduate,Homewood Campus,24,M 6:00PM - 8:30PM,EN.553.767,14,N,799521,Whiting School of Engineering,14/24,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Evening,Iterative Algorithms in Machine Learning: Theory and Applications,0
EN Applied Mathematics & Statistics^EN Robotics,None,Hodson,EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Graduate,Homewood Campus,28,"MWF 12:00PM - 12:50PM, T 6:00PM - 6:50PM",EN.553.792,6,N,783131,Whiting School of Engineering,6/28,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Matrix Analysis and Linear Algebra,0
EN Applied Mathematics & Statistics^EN Robotics,None,"Hodson, Shaffer",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Graduate,Homewood Campus,20,"MWF 12:00PM - 12:50PM, T 9:00AM - 9:50AM",EN.553.792,2,N,783132,Whiting School of Engineering,2/20,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Matrix Analysis and Linear Algebra,0
EN Applied Mathematics & Statistics,None,Gilman,EN,3.00,10,02^09:00:00,EN Applied Mathematics & Statistics,,In-person,T. Kunisky,"Kunisky, Tim",No,Graduate,Homewood Campus,35,TTh 9:00AM - 10:15AM,EN.553.796,14,N,812987,Whiting School of Engineering,14/35,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Morning,Random Matrix Theory in Data Science and Statistics,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,G. Eyink,"Eyink, Gregory Lawrence",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,7,Y,783407,Whiting School of Engineering,7/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Fill,"Fill, Jim A",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,783408,Whiting School of Engineering,9/10,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783409,Whiting School of Engineering,8/10,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Geman,"Geman, Donald J",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,783410,Whiting School of Engineering,9/10,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Basu,"Basu, Amitabh",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783411,Whiting School of Engineering,8/10,,,,05,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,R. Vidal,"Vidal, Rene",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783412,Whiting School of Engineering,10/10,,,,06,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Naiman,"Naiman, Dan Q",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783413,Whiting School of Engineering,8/10,,,,07,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,C. Priebe,"Priebe, Carey",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,7,Y,783414,Whiting School of Engineering,7/10,,,,08,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Scheinerman,"Scheinerman, Ed",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783415,Whiting School of Engineering,10/10,,,,09,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Wierman,"Wierman, John Charles",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783416,Whiting School of Engineering,10/10,,,,10,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Younes,"Younes, Laurent",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783417,Whiting School of Engineering,8/10,,,,11,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Spall,"Spall, James Charles",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783418,Whiting School of Engineering,10/10,,,,12,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,T. Budavari,"Budavari, Tamas",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,7,Y,783419,Whiting School of Engineering,7/10,,,,13,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Geman,"Geman, Helyette esther",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,783420,Whiting School of Engineering,9/10,,,,14,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Maggioni,"Maggioni, Mauro",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783421,Whiting School of Engineering,8/10,,,,15,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Xu,"Xu, Yanxun",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,5,Y,783422,Whiting School of Engineering,5/10,,,,16,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Charon,"Charon, Nicolas",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783423,Whiting School of Engineering,10/10,,,,17,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Bichuch,"Bichuch, Maxim",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783424,Whiting School of Engineering,10/10,,,,18,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Kevrekidis,"Kevrekidis, Yannis G",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783425,Whiting School of Engineering,10/10,,,,19,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
