AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Maggioni,"Maggioni, Mauro",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,727747,Whiting School of Engineering,9/10,,,,20,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Lee,"Lee, Holden",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,727748,Whiting School of Engineering,9/10,,,,21,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Fill,"Fill, Jim A",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,751838,Whiting School of Engineering,9/10,,,,22,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Loizou,"Loizou, Nicolas",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,752079,Whiting School of Engineering,9/10,,,,23,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Bichuch,"Bichuch, Maxim",No,Graduate,Homewood Campus,10,,EN.553.800,8,Y,752080,Whiting School of Engineering,8/10,,,,24,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Gnang,"Gnang, DrG Koffi",No,Graduate,Homewood Campus,10,,EN.553.800,8,Y,752538,Whiting School of Engineering,8/10,,,,25,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Lee,"Lee, Holden",No,Graduate,Homewood Campus,10,,EN.553.800,9,Y,752568,Whiting School of Engineering,9/10,,,,26,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Trayanova,"Trayanova, Natalia Alexandrova",No,Graduate,Homewood Campus,10,,EN.553.800,10,Y,752603,Whiting School of Engineering,10/10,,,,27,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,Gilman,EN,1.00,10,02^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Grimmer,"Grimmer, Ben",No,Graduate,Homewood Campus,60,"Th 1:30PM - 2:45PM, T 1:30PM - 2:45PM",EN.553.801,0,N,727539,Whiting School of Engineering,0/60,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Department Seminar,0
EN Applied Mathematics & Statistics,None,Remsen Hall,EN,1.00,2,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,F. Santosa,"Santosa, Fadil",No,Graduate,Homewood Campus,150,T 4:30PM - 6:15PM,EN.553.801,87,N,727540,Whiting School of Engineering,87/150,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Department Seminar,0
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Gnang,"Gnang, DrG Koffi",No,Graduate Independent Academic Work,Homewood Campus,3,,EN.553.802,3,N,727759,Whiting School of Engineering,3/3,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Graduate Independent Study,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Audley,"Audley, David",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.802,10,N,727760,Whiting School of Engineering,10/10,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Graduate Independent Study,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,F. Santosa,"Santosa, Fadil",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.802,9,N,745977,Whiting School of Engineering,9/10,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Graduate Independent Study,N/A
EN Applied Mathematics & Statistics,Q,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Younes,"Younes, Laurent L",No,Graduate Independent Academic Work,Homewood Campus,45,,EN.553.806,20,Y,727832,Whiting School of Engineering,20/45,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Capstone Experience in Data Science,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Spall,"Spall, James Charles",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,9,Y,728073,Whiting School of Engineering,9/10,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Z. Lubberts,"Lubberts, Zachary",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,10,Y,728074,Whiting School of Engineering,10/10,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Wierman,"Wierman, John Charles",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,10,Y,728075,Whiting School of Engineering,10/10,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,S. Villar,"Villar, Soledad",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,9,Y,745762,Whiting School of Engineering,9/10,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,T. Budavari,"Budavari, Tamas",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,8,Y,750557,Whiting School of Engineering,8/10,,,,05,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Clark,"Clark, Antwan D.",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,8,Y,751638,Whiting School of Engineering,8/10,,,,06,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,B. Grimmer,"Grimmer, Ben",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,9,Y,752329,Whiting School of Engineering,9/10,,,,07,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Naiman,"Naiman, Dan Q",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,9,Y,752556,Whiting School of Engineering,9/10,,,,08,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Basu,"Basu, Amitabh",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,8,Y,752602,Whiting School of Engineering,8/10,,,,09,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Maggioni,"Maggioni, Mauro",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,9,Y,752807,Whiting School of Engineering,9/10,,,,10,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,F. Santosa,"Santosa, Fadil",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.809,9,Y,757177,Whiting School of Engineering,9/10,,,,11,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Master's Research,0
EN Applied Mathematics & Statistics,None,Mergenthaler,EN,1.00,2,02^13:30:00,EN Applied Mathematics & Statistics,,Independent Study,"J. Miller, D. Naiman","Miller, John C; Naiman, Dan Q",No,Graduate,Homewood Campus,100,T 1:30PM - 2:50PM,EN.553.847,67,Y,727626,Whiting School of Engineering,67/100,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Financial Mathematics Masters Seminar,0
