AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Lower Level Undergraduate,Homewood Campus,40,,EN.553.101,33,N,743062,Whiting School of Engineering,33/40,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,0
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,F. Santosa,"Santosa, Fadil",No,Lower Level Undergraduate,Homewood Campus,20,,EN.553.101,16,N,743063,Whiting School of Engineering,16/20,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,N/A
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,P. Bedekar,"Bedekar, Prajakta Purushottam",No,Lower Level Undergraduate,Homewood Campus,20,,EN.553.101,16,N,743064,Whiting School of Engineering,16/20,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,N/A
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Fishkind,"Fishkind, Donniell",No,Lower Level Undergraduate,Homewood Campus,20,,EN.553.101,14,N,743065,Whiting School of Engineering,14/20,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,N/A
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,,A. Nakade,"Nakade, Apurva",No,Lower Level Undergraduate,Homewood Campus,20,,EN.553.101,17,N,743066,Whiting School of Engineering,17/20,,,,05,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,N/A
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,,B. Grimmer,"Grimmer, Ben",No,Lower Level Undergraduate,Homewood Campus,20,,EN.553.101,16,N,743067,Whiting School of Engineering,16/20,,,,06,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,N/A
EN Applied Mathematics & Statistics,Q,,EN,1.00,0,99,EN Applied Mathematics & Statistics,,,S. Zhang,"Zhang, Siqi",No,Lower Level Undergraduate,Homewood Campus,20,,EN.553.101,16,N,743068,Whiting School of Engineering,16/20,,,,07,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Freshman Experience in Applied Mathematics & Statistics,N/A
EN Applied Mathematics & Statistics,EQ,"Hodson, Latrobe",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Titi,"Titi, Aseel",No,Lower Level Undergraduate,Homewood Campus,19,"MWF 10:00AM - 10:50AM, Th 1:30PM - 2:20PM",EN.553.111,6,N,743886,Whiting School of Engineering,6/19,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Statistical Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Titi,"Titi, Aseel",No,Lower Level Undergraduate,Homewood Campus,19,"MWF 10:00AM - 10:50AM, Th 3:00PM - 3:50PM",EN.553.111,6,N,743887,Whiting School of Engineering,6/19,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Statistical Analysis I,0
EN Applied Mathematics & Statistics,Q,"Hodson, Krieger",EN,4.00,29,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Nakade,"Nakade, Apurva",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 9:00AM - 9:50AM, Th 12:00PM - 12:50PM",EN.553.171,12,N,743888,Whiting School of Engineering,12/25,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Discrete Mathematics,0
EN Applied Mathematics & Statistics,Q,Hodson,EN,4.00,29,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Nakade,"Nakade, Apurva",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 9:00AM - 9:50AM, Th 1:30PM - 2:20PM",EN.553.171,5,N,743889,Whiting School of Engineering,5/24,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Discrete Mathematics,0
EN Applied Mathematics & Statistics,Q,"Hodson, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Nakade,"Nakade, Apurva",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, Th 3:00PM - 3:50PM",EN.553.171,0,N,743890,Whiting School of Engineering,0/24,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Discrete Mathematics,0
EN Applied Mathematics & Statistics,Q,"Hodson, Krieger",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Gnang,"Gnang, DrG Koffi",No,Lower Level Undergraduate,Homewood Campus,48,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.172,8,N,743989,Whiting School of Engineering,8/48,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Honors Discrete Mathematics,0
EN Applied Mathematics & Statistics,Q,"Krieger, Shaffer",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, T 9:00AM - 9:50AM",EN.553.211,2,N,743993,Whiting School of Engineering,2/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Hodson, Shaffer",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 10:00AM - 10:50AM, T 12:00PM - 12:50PM",EN.553.211,5,N,743994,Whiting School of Engineering,5/25,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Maryland, Shaffer",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 11:00AM - 11:50AM, T 1:30PM - 2:20PM",EN.553.211,1,N,743995,Whiting School of Engineering,1/24,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Maryland, Shaffer",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 11:00AM - 11:50AM, T 3:00PM - 3:50PM",EN.553.211,0,N,743996,Whiting School of Engineering,0/25,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Hodson, Maryland",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Staff,Staff,No,Lower Level Undergraduate,Homewood Campus,20,"MWF 10:00AM - 10:50AM, T 6:00PM - 6:50PM",EN.553.211,20,N,743997,Whiting School of Engineering,20/20,,,,05,,Canceled,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,Hodson,EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Staff,Staff,No,Lower Level Undergraduate,Homewood Campus,20,"MWF 10:00AM - 10:50AM, T 9:00AM - 9:50AM",EN.553.211,20,N,743998,Whiting School of Engineering,20/20,,,,06,,Canceled,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Maryland, Shriver Hall",EN,4.00,23,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 9:00AM - 9:50AM, T 3:00PM - 3:50PM",EN.553.211,1,N,743999,Whiting School of Engineering,1/24,,,,07,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Gilman, Maryland",EN,4.00,23,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 9:00AM - 9:50AM, T 4:30PM - 5:20PM",EN.553.211,11,N,744000,Whiting School of Engineering,11/25,,,,08,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Ames, Shaffer",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,20,"MWF 11:00AM - 11:50AM, T 4:30PM - 5:20PM",EN.553.211,2,N,769207,Whiting School of Engineering,2/20,,,,09,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Croft Hall, Shaffer",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","T. Jones, R. Zheng","Jones, Taylor; Zheng, Runbing",No,Lower Level Undergraduate,Homewood Campus,20,"MWF 11:00AM - 11:50AM, T 6:00PM - 6:50PM",EN.553.211,15,N,769208,Whiting School of Engineering,15/20,,,,10,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,EQ,Hodson,EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 12:00PM - 12:50PM, T 1:30PM - 2:20PM",EN.553.291,0,N,743895,Whiting School of Engineering,0/25,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Krieger",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 12:00PM - 12:50PM, T 3:00PM - 3:50PM",EN.553.291,0,N,743896,Whiting School of Engineering,0/24,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 1:30PM - 2:20PM, T 4:30PM - 5:20PM",EN.553.291,1,N,743897,Whiting School of Engineering,1/24,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Krieger",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 1:30PM - 2:20PM, T 1:30PM - 2:20PM",EN.553.291,1,N,743898,Whiting School of Engineering,1/25,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 10:00AM - 10:50AM, T 3:00PM - 3:50PM",EN.553.291,3,N,743899,Whiting School of Engineering,3/25,,,,05,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, T 4:30PM - 5:20PM",EN.553.291,1,N,743900,Whiting School of Engineering,1/24,,,,06,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, T 9:00AM - 9:50AM",EN.553.311,6,N,743901,Whiting School of Engineering,6/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 10:00AM - 10:50AM, T 12:00PM - 12:50PM",EN.553.311,1,N,743902,Whiting School of Engineering,1/25,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Maryland, Shriver Hall",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 11:00AM - 11:50AM, T 1:30PM - 2:20PM",EN.553.311,3,N,743903,Whiting School of Engineering,3/24,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 11:00AM - 11:50AM, T 3:00PM - 3:50PM",EN.553.311,6,N,743904,Whiting School of Engineering,6/25,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Croft Hall, Gilman",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 1:30PM - 2:20PM, T 4:30PM - 5:20PM",EN.553.311,5,N,743905,Whiting School of Engineering,5/24,,,,05,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Gilman, Maryland",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 1:30PM - 2:20PM, T 6:00PM - 6:50PM",EN.553.311,18,N,756412,Whiting School of Engineering,18/25,,,,06,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,23,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 9:00AM - 9:50AM, T 9:00AM - 9:50AM",EN.553.311,5,N,756413,Whiting School of Engineering,5/24,,,,07,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,23,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","F. Torcaso, S. Zhang","Torcaso, Fred; Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 9:00AM - 9:50AM, T 8:00PM - 8:50PM",EN.553.311,11,N,756414,Whiting School of Engineering,11/25,,,,08,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intermediate Probability and Statistics,0
EN Applied Mathematics & Statistics,EQ,"Maryland, Shaffer",EN,4.00,29,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 9:00AM - 9:50AM, Th 9:00AM - 9:50AM",EN.553.361,3,N,743906,Whiting School of Engineering,3/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Intro to Optimization,0
EN Applied Mathematics & Statistics,EQ,"Shaffer, Shriver Hall",EN,4.00,29,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 9:00AM - 9:50AM, Th 1:30PM - 2:20PM",EN.553.361,3,N,743907,Whiting School of Engineering,3/25,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intro to Optimization,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, Th 3:00PM - 3:50PM",EN.553.361,2,N,743908,Whiting School of Engineering,2/24,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intro to Optimization,0
EN Applied Mathematics & Statistics,EQ,"Shaffer, Wyman Park",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 10:00AM - 10:50AM, Th 4:30PM - 5:20PM",EN.553.361,2,N,743909,Whiting School of Engineering,2/25,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Intro to Optimization,0
EN Applied Mathematics & Statistics,EQ,"Ames, Krieger",EN,4.00,29,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Grimmer,"Grimmer, Ben",No,Upper Level Undergraduate,Homewood Campus,24,"MWF 11:00AM - 11:50AM, Th 3:00PM - 3:50PM",EN.553.385,11,N,743915,Whiting School of Engineering,11/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Introduction to Computational Mathematics,0
EN Applied Mathematics & Statistics,EQ,"Ames, Krieger",EN,4.00,29,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Grimmer,"Grimmer, Ben",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 11:00AM - 11:50AM, Th 4:30PM - 5:20PM",EN.553.385,10,N,743916,Whiting School of Engineering,10/25,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Introduction to Computational Mathematics,0
EN Applied Mathematics & Statistics,Q,Bloomberg,EN,3.00,17,01^17:00:00,EN Applied Mathematics & Statistics,,In-person,A. Clark,"Clark, Antwan D.",No,Upper Level Undergraduate,Homewood Campus,2,MF 5:00PM - 6:15PM,EN.553.401,2,N,744614,Whiting School of Engineering,2/2,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Introduction to Research,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,16,"MW 3:00PM - 4:15PM, F 3:00PM - 3:50PM",EN.553.413,2,N,743930,Whiting School of Engineering,2/16,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Applied Statistics and Data Analysis,0
EN Applied Mathematics & Statistics,EQ,"Maryland, Shriver Hall",EN,4.00,21,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,16,"MW 3:00PM - 4:15PM, F 1:30PM - 2:20PM",EN.553.413,7,N,743931,Whiting School of Engineering,7/16,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Applied Statistics and Data Analysis,0
EN Applied Mathematics & Statistics,EQ,"Maryland, Shaffer",EN,4.00,13,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","Z. Pisano, J. Tonelli Cueto","Pisano, Zachary M; Tonelli Cueto, Josue",No,Upper Level Undergraduate,Homewood Campus,24,"MW 1:30PM - 2:45PM, Th 9:00AM - 9:50AM",EN.553.420,7,N,743917,Whiting School of Engineering,7/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Probability,0
EN Applied Mathematics & Statistics,EQ,Shaffer,EN,4.00,13,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","Z. Pisano, J. Tonelli Cueto","Pisano, Zachary M; Tonelli Cueto, Josue",No,Upper Level Undergraduate,Homewood Campus,25,"MW 1:30PM - 2:45PM, Th 12:00PM - 12:50PM",EN.553.420,2,N,743918,Whiting School of Engineering,2/25,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Probability,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Krieger",EN,4.00,13,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","Z. Pisano, J. Tonelli Cueto","Pisano, Zachary M; Tonelli Cueto, Josue",No,Upper Level Undergraduate,Homewood Campus,24,"MW 3:00PM - 4:15PM, Th 1:30PM - 2:20PM",EN.553.420,3,N,743919,Whiting School of Engineering,3/24,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Probability,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,4.00,13,01^15:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","Z. Pisano, J. Tonelli Cueto","Pisano, Zachary M; Tonelli Cueto, Josue",No,Upper Level Undergraduate,Homewood Campus,22,"MW 3:00PM - 4:15PM, Th 3:00PM - 3:50PM",EN.553.420,11,N,771190,Whiting School of Engineering,11/22,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Probability,0
EN Applied Mathematics & Statistics,EQ,"Gilman, Hodson",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Upper Level Undergraduate,Homewood Campus,24,"MW 1:30PM - 2:45PM, T 9:00AM - 9:50AM",EN.553.430,5,N,743935,Whiting School of Engineering,5/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Mathematical Statistics,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Krieger",EN,4.00,7,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Upper Level Undergraduate,Homewood Campus,25,"MW 1:30PM - 2:45PM, T 12:00PM - 12:50PM",EN.553.430,5,N,743936,Whiting School of Engineering,5/25,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Mathematical Statistics,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Wyman Park",EN,4.00,7,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Athreya,"Athreya, Avanti P",No,Upper Level Undergraduate,Homewood Campus,19,"MW 12:00PM - 1:15PM, T 12:00PM - 12:50PM",EN.553.431,15,N,744001,Whiting School of Engineering,15/19,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Honors Mathematical Statistics,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,3.00,5,01^12:00:00,EN Applied Mathematics & Statistics,,In-person,S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,34,MW 12:00PM - 1:15PM,EN.553.432,3,N,743990,Whiting School of Engineering,3/34,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Bayesian Statistics,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Maryland",EN,4.00,7,01^16:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person","S. Acharya, J. Spall","Acharya, Subas; Spall, James Charles",No,Upper Level Undergraduate,Homewood Campus,11,"MW 4:30PM - 5:45PM, T 6:00PM - 6:50PM",EN.553.433,7,N,743925,Whiting School of Engineering,7/11,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Monte Carlo Methods,0
EN Applied Mathematics & Statistics,EQ,"Ames, Krieger",EN,4.00,13,01^08:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Upper Level Undergraduate,Homewood Campus,25,"MW 8:30AM - 9:45AM, Th 3:00PM - 3:50PM",EN.553.436,1,N,743921,Whiting School of Engineering,1/25,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Introduction to Data Science,0
